query,no,title,description,total_text
경주 여행,173, 알라딘서재 역사 관심 갖기 시작해서 함께 읽었어요,갖길래  경주 여행 을 생각하고 있었는데   경주 를 그리는 마음을 접하게 됐어요   경주 에 좋은 기억을 가지고 있는데  아이도 신라를 배운 뒤라 그런지 책을 읽는 동안 배운 내용을 생각하며   경주 의 유적지들을    , 알라딘서재 역사 관심 갖기 시작해서 함께 읽었어요 갖길래  경주 여행 을 생각하고 있었는데   경주 를 그리는 마음을 접하게 됐어요   경주 에 좋은 기억을 가지고 있는데  아이도 신라를 배운 뒤라 그런지 책을 읽는 동안 배운 내용을 생각하며   경주 의 유적지들을    
경주 여행,174,3월의  경주여행 2 ,매화와 산수유 만발  보문단지 호수가 산책  행복한  경주여행  마무리 ,3월의  경주여행 2  매화와 산수유 만발  보문단지 호수가 산책  행복한  경주여행  마무리 
경주 여행,175, 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행 ,일상이 고고학  나 혼자  경주 여행  일상이 시리즈 3 황윤 지음   책읽는고양이   2020년 10월 평점    경주  마니아가 알려주는  경주  탐방기라 그런지  경주 에 대한 알찬 설명들이 좋습니다 , 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행  일상이 고고학  나 혼자  경주 여행  일상이 시리즈 3 황윤 지음   책읽는고양이   2020년 10월 평점    경주  마니아가 알려주는  경주  탐방기라 그런지  경주 에 대한 알찬 설명들이 좋습니다 
경주 여행,176, 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행 ,일상이 고고학  나 혼자  경주 여행    개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점   아름다운  경주 의 풍경에 고고학을 더하여 우리의  여행 에 지적 힐링을 안겨줘서    , 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행  일상이 고고학  나 혼자  경주 여행    개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점   아름다운  경주 의 풍경에 고고학을 더하여 우리의  여행 에 지적 힐링을 안겨줘서    
경주 여행,177,  경주여행   주상절리   경주  스탬프투어 그 첫번째 목적지  주상절    , 경주여행    스탬프투어   주상절리   해변둘레길  경주  주상절리 파도소리길 드디어 시작되는  경주여행   여행 에 대한 설램 때문이었을까  오랫만에 밤잠을 설치다가 깨서 시계를 보니 6시가 조금 되지 않은 시간    ,  경주여행   주상절리   경주  스탬프투어 그 첫번째 목적지  주상절      경주여행    스탬프투어   주상절리   해변둘레길  경주  주상절리 파도소리길 드디어 시작되는  경주여행   여행 에 대한 설램 때문이었을까  오랫만에 밤잠을 설치다가 깨서 시계를 보니 6시가 조금 되지 않은 시간    
경주 여행,178,2FeRed s Conundrum of Life      경주여행   불국사  황남빵  교리김밥  산내소    ,Theme 불국사  황남빵  교리김밥  산내소고기 울산  Comments 후배녀석과 같이 갔던 짧은 1박2일의  경주   울산 여행  불국사에서 승의군과 천마총에서 첨성대쪽으로 난 길을 내려오다가 있는 나무그늘 내부전경       ,2FeRed s Conundrum of Life      경주여행   불국사  황남빵  교리김밥  산내소     Theme 불국사  황남빵  교리김밥  산내소고기 울산  Comments 후배녀석과 같이 갔던 짧은 1박2일의  경주   울산 여행  불국사에서 승의군과 천마총에서 첨성대쪽으로 난 길을 내려오다가 있는 나무그늘 내부전경       
경주 여행,179, 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행 ,혼자  경주 여행    개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점    경주  이야기는 봐도봐도 들어도들어도 재미있는거 같습니다  작가님의 혼자  경주 여행 기 기대해봅니다 , 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행  혼자  경주 여행    개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점    경주  이야기는 봐도봐도 들어도들어도 재미있는거 같습니다  작가님의 혼자  경주 여행 기 기대해봅니다 
경주 여행,180, 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행 ,개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점   어려서 그냥 학교에서 갔던  경주 가 지금 커서 공부하고 가니 또 다른 느낌이었습니다  꼭 읽어보시고  경주여행  가보세요, 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행  개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점   어려서 그냥 학교에서 갔던  경주 가 지금 커서 공부하고 가니 또 다른 느낌이었습니다  꼭 읽어보시고  경주여행  가보세요
경주 여행,181, 경주 여행 ,매화꽃과 산수유 예쁜  경주 로 간다  날씨가 늠 따뜻하다  바람도 많이 불고 봄햇살은 따뜻  점심먹고 늘 궁금해 했었던 황룡원을 돌아봤다  동국재단에서 운영하는 연수원인데 넘 웅장하고 잘꾸며져있다     , 경주 여행  매화꽃과 산수유 예쁜  경주 로 간다  날씨가 늠 따뜻하다  바람도 많이 불고 봄햇살은 따뜻  점심먹고 늘 궁금해 했었던 황룡원을 돌아봤다  동국재단에서 운영하는 연수원인데 넘 웅장하고 잘꾸며져있다     
경주 여행,182,  경주 여행   맷돌순부두 옆집 정화 송이 순두부   맛집의 옆집, 여행 지 아니라도 가격은 비싸니까  기본 반찬 셋팅 생선구이가 나와서 후배가 맛있게 섬세하게 발라줬다  하얀 순두부가 있었다니  맑은 순두부는 처음본다  파전도 하나  주문   경주  새송이 생탁주도 주문  낮술    ,  경주 여행   맷돌순부두 옆집 정화 송이 순두부   맛집의 옆집  여행 지 아니라도 가격은 비싸니까  기본 반찬 셋팅 생선구이가 나와서 후배가 맛있게 섬세하게 발라줬다  하얀 순두부가 있었다니  맑은 순두부는 처음본다  파전도 하나  주문   경주  새송이 생탁주도 주문  낮술    
경주 여행,183,  경주여행   경주 남산 칠불암 가는길, 경주  톨케이트입니다  경주 에 진입하였읍니다 서라벌 휴게소입니다 나는 통일전 주차장에 주차 하지 아니하고 염불사지 삼층석탑옆에 주차하였다 여기는 일찍 도착하여야 주차할수있다 나는 아침 7시에    ,  경주여행   경주 남산 칠불암 가는길  경주  톨케이트입니다  경주 에 진입하였읍니다 서라벌 휴게소입니다 나는 통일전 주차장에 주차 하지 아니하고 염불사지 삼층석탑옆에 주차하였다 여기는 일찍 도착하여야 주차할수있다 나는 아침 7시에    
경주 여행,184, 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행 ,일상이 고고학  나 혼자  경주 여행    개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점   이런 책 너무 좋아함  더구나  경주 라서 너무 마음에 듦  중학교 수학 여행 으로 왔던    , 알라딘서재  100자평  일상이 고고학  나 혼자  경주 여행  일상이 고고학  나 혼자  경주 여행    개정증보판   일상이 고고학 시리즈 2 황윤 지음   책읽는고양이   2020년 10월 평점   이런 책 너무 좋아함  더구나  경주 라서 너무 마음에 듦  중학교 수학 여행 으로 왔던    
경주 여행,185, 경주 여행 ,국내 여행  사진 국내 테마 여행   경주 여행  Theodor 2017  4  18  08 11 벚꽃이 거의 떨어지고 새잎이 나는 시기라 아쉬움 속에  경주 에 가다  대능원 출입문과 대능원의 소나무 숲 천마총 안압지 분황사 모전석탑   원래    , 경주 여행  국내 여행  사진 국내 테마 여행   경주 여행  Theodor 2017  4  18  08 11 벚꽃이 거의 떨어지고 새잎이 나는 시기라 아쉬움 속에  경주 에 가다  대능원 출입문과 대능원의 소나무 숲 천마총 안압지 분황사 모전석탑   원래    
경주 여행,186, 경주여행  배롱나무가 핀 첨성대 야경 16년8월18일 , 경주 를 수학 여행  때 다녀오고 단 한번도 가지 않은 사람  심지어 자녀의 역사유적 답사에 동행해서    이런 곳은 아무리 생각해봐도 국내에선  경주  밖에 없다   경주여행 의 특징 중 하나는 평온한 자연    , 경주여행  배롱나무가 핀 첨성대 야경 16년8월18일   경주 를 수학 여행  때 다녀오고 단 한번도 가지 않은 사람  심지어 자녀의 역사유적 답사에 동행해서    이런 곳은 아무리 생각해봐도 국내에선  경주  밖에 없다   경주여행 의 특징 중 하나는 평온한 자연    
경주 여행,187,  경주여행   힐튼호텔,한국에는 서울과  경주 에 호텔 체인이 있다  이상 두산백과  참고로  미국의 저명한 모델이자    철저히 손님을 배려한 호텔  그래서 2박 3일  경주여행 은 더 즐거울 수밖에 없었다 ,  경주여행   힐튼호텔 한국에는 서울과  경주 에 호텔 체인이 있다  이상 두산백과  참고로  미국의 저명한 모델이자    철저히 손님을 배려한 호텔  그래서 2박 3일  경주여행 은 더 즐거울 수밖에 없었다 
경주 여행,188, 경주여행  토함산 단풍터널   자연이 그려 낸 수채화     17년11월17일    , 경주 로 떠나는 단풍 여행 은 그윽한 숲길 두 곳을 느긋이 걷는 일이었다  불국사와 석굴암을 잇는 토함산 숲길과 함월산 수렛제를 넘는 고갯길은 굳이 신라 역사를 몰라도 걷기에 좋은 길이다   경주  시내를    , 경주여행  토함산 단풍터널   자연이 그려 낸 수채화     17년11월17일      경주 로 떠나는 단풍 여행 은 그윽한 숲길 두 곳을 느긋이 걷는 일이었다  불국사와 석굴암을 잇는 토함산 숲길과 함월산 수렛제를 넘는 고갯길은 굳이 신라 역사를 몰라도 걷기에 좋은 길이다   경주  시내를    
경주 여행,189,경북 여행   경주여행   경주 가볼만한곳 국밥맛집   수백당  경주 보문단    ,com 633 경북 여행   경주여행   경주 가볼만한곳  경주 교촌마을   교촌홍보관  아이와가볼만한곳 가족과가볼 2024년8월31일 가족과 함께한  여행  기록오늘은 가족 모임이 있어서 경북  경주 에 가게 되었어요3시에    ,경북 여행   경주여행   경주 가볼만한곳 국밥맛집   수백당  경주 보문단     com 633 경북 여행   경주여행   경주 가볼만한곳  경주 교촌마을   교촌홍보관  아이와가볼만한곳 가족과가볼 2024년8월31일 가족과 함께한  여행  기록오늘은 가족 모임이 있어서 경북  경주 에 가게 되었어요3시에    
경주 여행,190, 경주 황리단길카페   경주여행  카페능,카페능은 황리단길 메인거리내에 위치해 있어서 거리를 둘러보며 뚜벅이  여행 중에 쉬기 좋은 곳입니다  인테리어도 예쁘게 되어 있어서 더욱 눈길이 가는 카페입니다   경주 황리단길카페   경주여행  카페능 날씨    , 경주 황리단길카페   경주여행  카페능 카페능은 황리단길 메인거리내에 위치해 있어서 거리를 둘러보며 뚜벅이  여행 중에 쉬기 좋은 곳입니다  인테리어도 예쁘게 되어 있어서 더욱 눈길이 가는 카페입니다   경주 황리단길카페   경주여행  카페능 날씨    
경주 여행,191,  경주 여행   불국사역   경주 역에서 동대구까지 기차 무궁화호  시간    , 경주 역은 시외 고속 버스터미널과 신 경주 역이 모두 거리가 있어서  어디로  여행 할 지에 따라 대중 교통 종류가 달라지는데  서울이나 대전    경주  까지 2시간 이상 걸리는 먼 코스라고    ,  경주 여행   불국사역   경주 역에서 동대구까지 기차 무궁화호  시간      경주 역은 시외 고속 버스터미널과 신 경주 역이 모두 거리가 있어서  어디로  여행 할 지에 따라 대중 교통 종류가 달라지는데  서울이나 대전    경주  까지 2시간 이상 걸리는 먼 코스라고    
